gesture,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
is,0,0,0,-0.101054587,-0.087585193,-0.04128655,-0.18568713,-0.210089922,-0.08205191,-0.229567852,-0.317628772,-0.126406728,-0.171321989,-0.321147266,-0.169948428,-0.097185789,-0.532300189,-0.052523708,-0.121919858,-0.752450702,-0.102870483,-0.144451134,-0.888090078,-0.129996622,-0.159909773,-1,-0.152158173,-0.016522945,-0.546867201,-0.063777236,-0.125596882,-0.52308218,-0.135384718,-0.138520831,-0.34182145,-0.140352474,-0.113603917,-0.270055846,-0.128051104,0.05064928151628038,-0.497623325,-0.081372063,-0.068575777,-0.405888678,-0.142811488,-0.073576401,-0.253455628,-0.11693869,-0.047187111,-0.208097379,-0.085123527,0.10464094359522447,-0.409121091,-0.105585511,2.1361672694527737e-05,-0.315152878,-0.141480367,-0.023807138,-0.205526011,-0.123888171,-0.01378295,-0.162862354,-0.100593696
is,0,0,0,-0.101113769,-0.090228167,-0.036699582,-0.190187165,-0.219375458,-0.072470079,-0.231395237,-0.328065144,-0.112137642,-0.174092905,-0.335259282,-0.151278297,-0.098276364,-0.537531796,-0.045766817,-0.126279375,-0.757054855,-0.09075822,-0.148711304,-0.889330344,-0.115189835,-0.164153793,-1,-0.136013697,-0.019089321,-0.551666817,-0.058501875,-0.130106248,-0.527233635,-0.128461034,-0.142535769,-0.350548178,-0.13598786,-0.116657849,-0.272534571,-0.125503751,0.04568540749945089,-0.503866856,-0.07680392,-0.075239913,-0.410781104,-0.137360656,-0.07860711,-0.261921717,-0.115463194,-0.050916381,-0.212901898,-0.086272111,0.09842286293943833,-0.4184863,-0.101021934,-0.007291253,-0.322881419,-0.136811346,-0.026625841,-0.212888811,-0.121144168,-0.013059527,-0.167509143,-0.099184588
is,0,0,0,-0.101015503,-0.087662808,-0.04044887,-0.189396954,-0.210091189,-0.078859784,-0.234204423,-0.322336534,-0.120150985,-0.175574478,-0.342654806,-0.160333695,-0.101083436,-0.534571736,-0.049885464,-0.128423304,-0.755852774,-0.097331697,-0.150426971,-0.887870868,-0.123247454,-0.165394866,-1,-0.144567394,-0.022415924,-0.550386129,-0.060428468,-0.133139066,-0.533154172,-0.131897612,-0.144514909,-0.356734361,-0.140042114,-0.119579558,-0.27518625,-0.129677148,0.043052976948295435,-0.506264843,-0.076786538,-0.07767241,-0.414149242,-0.139386773,-0.079316715,-0.263644956,-0.117640468,-0.052049026,-0.210318547,-0.087849285,0.09662468555943182,-0.423882835,-0.099221234,-0.010355061,-0.330185041,-0.136720838,-0.029958526,-0.214754562,-0.121142269,-0.018032023,-0.163068761,-0.098575661
is,0,0,0,-0.10012899,-0.087509736,-0.03857815,-0.186672764,-0.211780876,-0.075581223,-0.228048864,-0.321612155,-0.115895291,-0.172033243,-0.340865211,-0.155201764,-0.096685386,-0.53796848,-0.048373761,-0.124061222,-0.759877155,-0.094968024,-0.146439723,-0.890389818,-0.120025272,-0.16196835,-1,-0.140657851,-0.018165998,-0.55124764,-0.059843576,-0.125061168,-0.530530427,-0.131243659,-0.136139818,-0.35293102,-0.139023033,-0.111221658,-0.272482648,-0.128314738,0.047250643607290095,-0.505290142,-0.076981986,-0.069862994,-0.412452605,-0.138685481,-0.073508173,-0.260898896,-0.116041806,-0.048163477,-0.209550007,-0.085887683,0.10209626520931524,-0.42132678,-0.100152917,-0.001130682,-0.325581578,-0.135877083,-0.024218527,-0.210611287,-0.119148072,-0.015762067,-0.161598225,-0.096106313
is,0,0,0,-0.095351585,-0.087364129,-0.038295113,-0.1784848,-0.212515343,-0.074730176,-0.219686355,-0.324525514,-0.114634381,-0.16178516,-0.347073904,-0.15349082,-0.090747489,-0.540124208,-0.045804913,-0.116378021,-0.757879446,-0.092759031,-0.136269324,-0.88876579,-0.118989104,-0.149460089,-1,-0.140421495,-0.013798513,-0.552811373,-0.057183806,-0.116967425,-0.537134388,-0.128726244,-0.127513936,-0.358652074,-0.137747063,-0.104010284,-0.274965269,-0.12766555,0.05158741250659485,-0.508002574,-0.074262666,-0.062179345,-0.421569585,-0.135133423,-0.064374021,-0.270315281,-0.112589324,-0.039007485,-0.21667275,-0.08261482,0.10627638442028119,-0.424479313,-0.097513081,0.004829254316851976,-0.334750245,-0.13225268,-0.016880049,-0.219105082,-0.115222853,-0.007202189,-0.168994538,-0.092093239
is,0,0,0,-0.095108065,-0.087013955,-0.040094366,-0.179151424,-0.210779977,-0.078272965,-0.219121279,-0.325851777,-0.119502683,-0.158618611,-0.348351039,-0.159455258,-0.093316263,-0.539729238,-0.049304848,-0.117775928,-0.759053174,-0.096840127,-0.136237168,-0.888922441,-0.123429593,-0.147513533,-1,-0.145310246,-0.015317005,-0.553422773,-0.059789868,-0.11940719,-0.533167581,-0.131183093,-0.128239113,-0.356513799,-0.13999222,-0.103435799,-0.274113391,-0.130334724,0.050714691538697634,-0.508692064,-0.076029484,-0.063442097,-0.419127805,-0.136854139,-0.064056247,-0.26998133,-0.114478851,-0.037599504,-0.216998724,-0.084952845,0.10630617550323325,-0.42574508,-0.098584447,0.004408136180072414,-0.333358069,-0.133726957,-0.017010536,-0.219561051,-0.117484915,-0.007226656,-0.169736988,-0.095031187
is,0,0,0,-0.099527413,-0.087125802,-0.039215736,-0.185557696,-0.21075101,-0.076078299,-0.226588024,-0.325477361,-0.116065026,-0.167624809,-0.346702061,-0.154782513,-0.10061054,-0.539653201,-0.049027851,-0.125187937,-0.758857951,-0.095917477,-0.143984389,-0.889204077,-0.121980772,-0.156055243,-1,-0.143495162,-0.02193053,-0.554951884,-0.059396207,-0.12698363,-0.530650556,-0.129666381,-0.135529841,-0.355517202,-0.137930673,-0.110500861,-0.274081016,-0.128233226,0.044395687332661915,-0.509938662,-0.075395224,-0.070799623,-0.41646779,-0.134962892,-0.071763675,-0.268364459,-0.112556127,-0.046105105,-0.215861482,-0.083347364,0.09961517060987395,-0.426075711,-0.097706325,-0.002497214,-0.328793285,-0.13169871,-0.024851243,-0.217431687,-0.115654316,-0.016829555,-0.169013571,-0.09355557
is,0,0,0,-0.101913316,-0.087776499,-0.036384815,-0.185994818,-0.214635768,-0.071295295,-0.223566191,-0.32667419,-0.11021965,-0.170353793,-0.339817252,-0.148539674,-0.103057398,-0.536413221,-0.043440191,-0.129026338,-0.753895787,-0.089224088,-0.147626855,-0.888566597,-0.114660039,-0.159449704,-1,-0.135548677,-0.023675334,-0.553908834,-0.055023531,-0.128757874,-0.523460067,-0.124545862,-0.136322521,-0.347491369,-0.131514294,-0.110011869,-0.269796229,-0.120517779,0.04171237743311184,-0.509727458,-0.072385743,-0.071708418,-0.413344105,-0.131358314,-0.074262694,-0.266099686,-0.108670931,-0.049456315,-0.215465622,-0.07881392,0.09490810915842747,-0.427897496,-0.095845045,-0.003113045,-0.330091584,-0.129039256,-0.025633746,-0.222837809,-0.113072076,-0.01884788,-0.177013726,-0.091064061
is,0,0,0,-0.104267408,-0.084800197,-0.040191189,-0.191507965,-0.204343458,-0.077991247,-0.2352623,-0.313605554,-0.11893659,-0.183038807,-0.334442492,-0.158663462,-0.10817266,-0.530424945,-0.049381742,-0.135528158,-0.753939261,-0.097410199,-0.155562103,-0.887660179,-0.12352,-0.16849628,-1,-0.144387054,-0.030262488,-0.545343808,-0.05953574,-0.135118613,-0.520974707,-0.132219539,-0.146052547,-0.345854758,-0.140660821,-0.121544315,-0.267168311,-0.13006466,0.034480969143367325,-0.501423963,-0.075546246,-0.079884171,-0.405558683,-0.137577931,-0.082831879,-0.258120854,-0.115478464,-0.057512607,-0.20917,-0.085274914,0.08819201260762283,-0.420416402,-0.097741741,-0.012385637,-0.32357978,-0.132478633,-0.033696104,-0.214286976,-0.115861089,-0.024448304,-0.169288856,-0.092769863
is,0,0,0,-0.106425555,-0.08810037,-0.038831494,-0.192945754,-0.212548693,-0.075289738,-0.233529377,-0.324929047,-0.11529899,-0.178945303,-0.341980414,-0.154422,-0.108041568,-0.533866248,-0.045887905,-0.134348188,-0.752997484,-0.092902155,-0.154991563,-0.887664415,-0.118443644,-0.168538287,-1,-0.139366679,-0.02773195,-0.551760106,-0.057036696,-0.133900637,-0.522537861,-0.128877754,-0.143320641,-0.34535418,-0.136335576,-0.117693323,-0.266414026,-0.125077184,0.037471884292175885,-0.507291357,-0.074177753,-0.077925784,-0.408100188,-0.135742163,-0.080022542,-0.258784155,-0.11319972,-0.054192459,-0.207739209,-0.0828628,0.08969887032800847,-0.424769444,-0.097540685,-0.010724028,-0.318908944,-0.133296412,-0.030421663,-0.209710452,-0.118031834,-0.020336207,-0.166106595,-0.09596277
is,0,0,0,-0.107325557,-0.086159623,-0.038634027,-0.1938475,-0.208003271,-0.075654125,-0.236214289,-0.314364053,-0.116263127,-0.183375341,-0.328959706,-0.156010057,-0.109345994,-0.530667134,-0.048393364,-0.135488466,-0.752447797,-0.096347478,-0.157011527,-0.887804988,-0.122494614,-0.171349414,-1,-0.144041584,-0.028762835,-0.548098069,-0.059733803,-0.136952644,-0.5145935,-0.130735954,-0.145909305,-0.340430808,-0.137638616,-0.118127714,-0.268772192,-0.126991711,0.036742010625369914,-0.501685691,-0.077018275,-0.080290679,-0.400674495,-0.136874033,-0.08211335,-0.255735295,-0.113165647,-0.054238821,-0.212575461,-0.083304815,0.08888474617805883,-0.416897103,-0.100699155,-0.011870598,-0.308996357,-0.135404354,-0.031545088,-0.203552924,-0.119540999,-0.019951595,-0.164928175,-0.097704069
is,0,0,0,-0.108648348,-0.085681138,-0.038536504,-0.197071703,-0.207520774,-0.076210203,-0.241383454,-0.311381682,-0.117691354,-0.189463958,-0.324571798,-0.158294532,-0.112777595,-0.532003044,-0.047700259,-0.13916348,-0.753760116,-0.094782718,-0.160979989,-0.88978405,-0.120024553,-0.176120355,-1,-0.141043615,-0.03221258,-0.548613696,-0.059562321,-0.141685909,-0.512992366,-0.13004448,-0.151415447,-0.336766562,-0.136094436,-0.124429746,-0.265478069,-0.12496498,0.03365433274076446,-0.501370196,-0.077441567,-0.084011947,-0.401881894,-0.137486815,-0.08595496,-0.254434075,-0.113043004,-0.058719283,-0.210490499,-0.08275644,0.0865463685344653,-0.415497734,-0.101683414,-0.014694587,-0.309151752,-0.137154049,-0.034701376,-0.20236957,-0.120994741,-0.02368688,-0.163178285,-0.098883957
is,0,0,0,-0.104512979,-0.083312765,-0.038453815,-0.191029358,-0.204548553,-0.075904927,-0.233276902,-0.310834601,-0.116929595,-0.177985055,-0.324837944,-0.157243101,-0.10486704,-0.528669117,-0.050257454,-0.132318627,-0.75226464,-0.099128022,-0.153983646,-0.88795348,-0.126172569,-0.169191972,-1,-0.14837418,-0.023727278,-0.545502255,-0.061846079,-0.132913588,-0.510104292,-0.133608008,-0.140505212,-0.335868901,-0.140395965,-0.112397316,-0.266298199,-0.129716315,0.04231282898433691,-0.497916367,-0.07930723,-0.075164039,-0.398950922,-0.140038916,-0.076334893,-0.253600081,-0.11562399,-0.048805171,-0.210570563,-0.08509455,0.09527816624234885,-0.41201982,-0.103104587,-0.005474718,-0.307692887,-0.138944729,-0.025054956,-0.203173276,-0.122931605,-0.013643824,-0.16564763,-0.100772136
is,0,0,0,-0.10449293,-0.083435033,-0.040497723,-0.191289656,-0.20348996,-0.080128138,-0.239779359,-0.311543239,-0.1234487,-0.18287438,-0.321989668,-0.165622468,-0.107824528,-0.528293049,-0.049405788,-0.134037615,-0.752878077,-0.098867374,-0.156090105,-0.888977871,-0.125342905,-0.170577025,-1,-0.146914173,-0.027431875,-0.545389144,-0.060839988,-0.137803108,-0.515221778,-0.133563045,-0.148766057,-0.33585791,-0.139726391,-0.122494781,-0.261820253,-0.127656243,0.039753526245969006,-0.497017957,-0.07855649,-0.079792612,-0.400234377,-0.141708707,-0.081267693,-0.249346675,-0.117287866,-0.053365338,-0.202955079,-0.08554333,0.0945783453229651,-0.408608583,-0.102611702,-0.009792547,-0.309249375,-0.140248191,-0.030095303,-0.200899147,-0.123801387,-0.018510156,-0.159070085,-0.100533664
is,0,0,0,-0.101835994,-0.084350708,-0.037643975,-0.18818773,-0.209118591,-0.07405604,-0.230073994,-0.314978132,-0.114308704,-0.174847035,-0.323959534,-0.153866071,-0.099674684,-0.530865029,-0.047651563,-0.126603499,-0.754339076,-0.094937446,-0.148037113,-0.88942424,-0.120344692,-0.162284941,-1,-0.141525292,-0.018726084,-0.546187826,-0.059848673,-0.129548887,-0.513988218,-0.131709785,-0.139249201,-0.336294447,-0.137994272,-0.111055392,-0.263302263,-0.126526932,0.04743775826348701,-0.497359664,-0.078008216,-0.070918918,-0.404013273,-0.139720422,-0.073361692,-0.25565005,-0.115597771,-0.045418913,-0.209793897,-0.084792674,0.10088643448368066,-0.410042077,-0.10231745,-0.000447223,-0.310631387,-0.139149366,-0.021408171,-0.204755416,-0.123607074,-0.010201541,-0.164866297,-0.101636564
is,0,0,0,-0.105084717,-0.083181698,-0.040201084,-0.192842626,-0.205202066,-0.079853602,-0.239567925,-0.312063576,-0.123317047,-0.183501315,-0.318299664,-0.166087997,-0.108044528,-0.527082558,-0.051512437,-0.134819182,-0.752498225,-0.100710393,-0.15559339,-0.888286835,-0.127009155,-0.168652651,-1,-0.148596058,-0.026638996,-0.543227045,-0.063023287,-0.134787131,-0.516068131,-0.135140832,-0.146633622,-0.335731613,-0.14078454,-0.120594949,-0.260300467,-0.128835034,0.041584438807588435,-0.495475985,-0.080679186,-0.07663437,-0.402180345,-0.143009179,-0.080483866,-0.249456536,-0.117833228,-0.05318595,-0.201088222,-0.086261039,0.09800834436077184,-0.408411904,-0.104729488,-0.006143141,-0.312458775,-0.141363603,-0.030891843,-0.199149991,-0.123974086,-0.021955555,-0.151924702,-0.100667621
is,0,0,0,-0.100971067,-0.081608949,-0.037911162,-0.187198627,-0.203237792,-0.076182298,-0.230311081,-0.307273308,-0.118696029,-0.170632828,-0.313435339,-0.160697644,-0.098350734,-0.53087738,-0.049155708,-0.126851374,-0.755243326,-0.097195185,-0.148194053,-0.89046357,-0.122754237,-0.161387723,-1,-0.143647029,-0.017577493,-0.546162587,-0.061619995,-0.125704638,-0.514157985,-0.133548481,-0.137344914,-0.334869813,-0.139932466,-0.111653776,-0.258784867,-0.128085992,0.05007315498033686,-0.497501228,-0.079847763,-0.067832285,-0.399847674,-0.141954957,-0.071607096,-0.247417813,-0.117651246,-0.045848647,-0.198847482,-0.086269684,0.1060984548746021,-0.40928404,-0.104163341,0.0034331624773665283,-0.307073048,-0.140472553,-0.018909841,-0.197452356,-0.123439227,-0.009136499,-0.154864094,-0.10009861
is,0,0,0,-0.098500919,-0.080454544,-0.037280427,-0.184887742,-0.20591895,-0.073504673,-0.229233934,-0.316097223,-0.113760268,-0.172537647,-0.326716978,-0.15379549,-0.101376343,-0.531296974,-0.047193702,-0.129884133,-0.75512461,-0.095709073,-0.150039313,-0.888550105,-0.122843658,-0.162384116,-1,-0.144688854,-0.021206043,-0.547256055,-0.059198784,-0.127105473,-0.528439899,-0.133325416,-0.138045072,-0.348337635,-0.142444405,-0.11398601,-0.262620598,-0.131670939,0.04712155342833697,-0.502935085,-0.076861115,-0.068802549,-0.416247318,-0.140890369,-0.071308099,-0.260211744,-0.118917475,-0.045933173,-0.20177467,-0.088094553,0.10511659253236214,-0.420587875,-0.100317904,0.003278079075488098,-0.330388573,-0.137610554,-0.020334825,-0.214004223,-0.121446133,-0.011909092,-0.161860919,-0.098276458
is,0,0,0,-0.105376904,-0.080026237,-0.039316575,-0.196671978,-0.201470109,-0.077239198,-0.240751115,-0.310904769,-0.118421154,-0.182275018,-0.325789596,-0.158854004,-0.110173924,-0.528967898,-0.052442653,-0.140215734,-0.753419948,-0.100838714,-0.160717796,-0.887066665,-0.127313967,-0.173309088,-1,-0.148896547,-0.030821966,-0.545254187,-0.063799343,-0.137159052,-0.520837666,-0.137704999,-0.148209887,-0.341545668,-0.146621618,-0.12376136,-0.257874491,-0.136175947,0.036479955733062244,-0.499473454,-0.080603505,-0.080088096,-0.40269493,-0.144445224,-0.083279121,-0.249855344,-0.122524298,-0.057413371,-0.197117563,-0.092132912,0.09342871854036437,-0.41636804,-0.103378622,-0.009590638,-0.318982791,-0.140374346,-0.032540087,-0.203500237,-0.124037495,-0.023538611,-0.153830316,-0.100922357
is,0,0,0,-0.09932907,-0.084214341,-0.035344082,-0.187646858,-0.21859339,-0.068692882,-0.224984192,-0.327580537,-0.106096369,-0.169288674,-0.325434229,-0.143248177,-0.097781016,-0.534387614,-0.044603473,-0.126513175,-0.756527153,-0.088629136,-0.14764078,-0.890630721,-0.112087253,-0.161280922,-1,-0.132167349,-0.017128092,-0.549289769,-0.05724024,-0.123372891,-0.519930966,-0.127473221,-0.134121329,-0.34351932,-0.133876149,-0.107741059,-0.265195989,-0.122345402,0.04959484246154659,-0.502074928,-0.075416333,-0.064039789,-0.409272722,-0.134903586,-0.06834577,-0.262800062,-0.112188675,-0.042404705,-0.214544714,-0.082631328,0.10440800440755953,-0.417256447,-0.099570423,0.006017169741121312,-0.317199223,-0.133889271,-0.016500132,-0.210705359,-0.118639104,-0.006309373,-0.169035662,-0.097425897
is,0,0,0,-0.100941643,-0.084730624,-0.036610279,-0.18992693,-0.214170147,-0.071488445,-0.227205174,-0.32058446,-0.110402021,-0.172835766,-0.321326103,-0.148955068,-0.103519699,-0.532048457,-0.046676223,-0.133375129,-0.754062721,-0.092639819,-0.153835537,-0.888781454,-0.116613316,-0.165693012,-1,-0.136760045,-0.021945775,-0.548131381,-0.059363883,-0.129039766,-0.518384061,-0.130795867,-0.140602679,-0.339618551,-0.136877262,-0.113524176,-0.264958186,-0.12464587,0.044561513498397695,-0.501317044,-0.077806769,-0.071565421,-0.400624373,-0.138693873,-0.075374252,-0.253725293,-0.115365792,-0.047495958,-0.211165827,-0.084843877,0.09844914536371678,-0.416596204,-0.102278974,-0.00267208,-0.310557362,-0.136940807,-0.021699856,-0.20523421,-0.12074083,-0.007272445,-0.169062949,-0.098539985
is,0,0,0,-0.101762427,-0.081534127,-0.042075368,-0.190690574,-0.208376192,-0.080922768,-0.232470737,-0.325093438,-0.123210183,-0.17997564,-0.323307931,-0.164181553,-0.105919343,-0.532898818,-0.047486594,-0.135398415,-0.753734633,-0.092635263,-0.155671708,-0.890670562,-0.11495999,-0.166053926,-1,-0.13401307,-0.027923869,-0.549709337,-0.05734131,-0.137287246,-0.521995485,-0.128594236,-0.14626616,-0.342260328,-0.13244883,-0.116822185,-0.264735781,-0.11818803,0.037150986727995,-0.504401119,-0.073781664,-0.07934157,-0.40602643,-0.134996934,-0.080583149,-0.259917924,-0.110289733,-0.050632799,-0.213410735,-0.078476111,0.09082154074530382,-0.421075448,-0.096975629,-0.011815424,-0.318817527,-0.131896172,-0.033622932,-0.21024579,-0.116194734,-0.022651863,-0.165561661,-0.09417805
is,0,0,0,-0.103572657,-0.090620896,-0.033005278,-0.194729273,-0.22100483,-0.06806937,-0.237093961,-0.332046976,-0.107908897,-0.191503765,-0.324740257,-0.147619171,-0.10368668,-0.543731704,-0.041498295,-0.136714877,-0.75765628,-0.083891396,-0.159473081,-0.890356665,-0.106788788,-0.174431965,-1,-0.126852343,-0.03239639,-0.558453115,-0.055512867,-0.145836264,-0.522879402,-0.123490813,-0.153141365,-0.347112286,-0.129508234,-0.123775566,-0.267801241,-0.118179716,0.02709848253787465,-0.513426636,-0.074821059,-0.093622365,-0.41526985,-0.132822231,-0.091897663,-0.270288093,-0.11080467,-0.060644744,-0.221870523,-0.082187551,0.0762536535351364,-0.431612842,-0.099939289,-0.028557927,-0.329887985,-0.133759126,-0.04121355,-0.222718278,-0.119212487,-0.021440919,-0.181105891,-0.098698448
is,0,0,0,-0.103004882,-0.089768252,-0.031571258,-0.190667388,-0.214279665,-0.067629602,-0.235665555,-0.325197369,-0.108973575,-0.192795535,-0.325104536,-0.150294542,-0.103688704,-0.545226318,-0.041388407,-0.138600889,-0.757224401,-0.085031755,-0.162746783,-0.890575741,-0.109558857,-0.178716873,-1,-0.130433391,-0.033355645,-0.560340894,-0.056319616,-0.148196651,-0.518682906,-0.124350588,-0.154904745,-0.345737716,-0.131281172,-0.126435565,-0.267228644,-0.12081787,0.025788736649223997,-0.515263728,-0.076322116,-0.097652634,-0.412406241,-0.133334313,-0.09399421,-0.270032888,-0.111264926,-0.063129338,-0.221008826,-0.083055911,0.07464735581288318,-0.434134252,-0.102104032,-0.033029113,-0.330603127,-0.135178175,-0.045250123,-0.224007374,-0.119906486,-0.026669039,-0.180742777,-0.09886428
is,0,0,0,-0.100868971,-0.091005008,-0.031638366,-0.186914615,-0.218283733,-0.067193494,-0.22778058,-0.32671738,-0.108124426,-0.184106765,-0.319317632,-0.149109984,-0.098542899,-0.543878534,-0.04126257,-0.131731284,-0.758603102,-0.084021685,-0.156480089,-0.890603009,-0.107986389,-0.173547025,-1,-0.128910675,-0.028298479,-0.556729336,-0.056186556,-0.142150279,-0.511583051,-0.124124684,-0.147761622,-0.340256576,-0.131137895,-0.118317857,-0.263081462,-0.121406424,0.03043551068993822,-0.510345249,-0.076262801,-0.091288465,-0.409556632,-0.13371259,-0.087538641,-0.266414818,-0.111932284,-0.056697209,-0.215577398,-0.084289394,0.07983062067134764,-0.429589669,-0.102142005,-0.026626072,-0.329898602,-0.136030719,-0.041422403,-0.221870175,-0.121574401,-0.025044072,-0.175860655,-0.101445289
is,0,0,0,-0.102737171,-0.095488889,-0.032529061,-0.187064286,-0.216550448,-0.069715238,-0.231405294,-0.321379119,-0.112177991,-0.188021683,-0.31943233,-0.154570428,-0.098528817,-0.543379373,-0.043676675,-0.133125149,-0.756410241,-0.088825483,-0.158094183,-0.889423484,-0.115174431,-0.174806829,-1,-0.137470834,-0.029657076,-0.55908356,-0.058452765,-0.144925518,-0.512849156,-0.127741448,-0.151530685,-0.341821773,-0.136860639,-0.122875783,-0.260929876,-0.128434424,0.028331649389111743,-0.512696958,-0.078287675,-0.095389661,-0.405915143,-0.136507627,-0.09204223,-0.264388683,-0.116127856,-0.06155686,-0.21203332,-0.089259176,0.07712925953961582,-0.431087296,-0.103953923,-0.030745271,-0.326139057,-0.137954706,-0.044929035,-0.220083058,-0.123650561,-0.028525163,-0.17415192,-0.103509142
